Unnamed: 0,unmasked_text,masked_text,privacy_mask,bio_labels
1197,Booking confirmation for the educational leadership conference. Reference Number: 7819906195430558. Let Damon know at +611-006-618.7837 if you need assistance.,Booking confirmation for the [ORGANIZATION_1]. Reference Number: [MASKEDNUMBER_1]. Let [FIRSTNAME_1] know at [PHONENUMBER_1] if you need assistance.,"{'[ORGANIZATION_1]': 'educational leadership conference', '[MASKEDNUMBER_1]': '7819906195430558', '[FIRSTNAME_1]': 'Damon', '[PHONENUMBER_1]': '+611-006-618.7837 if you need assistance'}","['O', 'O', 'O', 'O', 'B-ORGANIZATION_1', 'I-ORGANIZATION_1', 'I-ORGANIZATION_1', 'O', 'O', 'B-MASKEDNUMBER_1', 'O', 'B-FIRSTNAME_1', 'O', 'O', 'B-PHONENUMBER_1', 'I-PHONENUMBER_1', 'I-PHONENUMBER_1', 'I-PHONENUMBER_1', 'I-PHONENUMBER_1', 'O', 'O', 'O', 'O']"
1198,"After attending the IP workshop, we've identified a requirement to apply for patents. Can you guide us in this matter? Our Architect can be contacted at 0414.57824332.","After attending the [ORGANIZATION_1], we've identified a requirement to apply for patents. Can you guide us in this matter? Our [JOBTITLE_1] can be contacted at [PHONENUMBER_1].","{'[ORGANIZATION_1]': 'IP workshop', '[JOBTITLE_1]': 'Architect', '[PHONENUMBER_1]': '0414.57824332'}","['O', 'O', 'O', 'B-ORGANIZATION_1', 'I-ORGANIZATION_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-JOBTITLE_1', 'O', 'O', 'O', 'O', 'B-PHONENUMBER_1']"
600,"Client Farrell reported a hit and run incident that occurred near Fayette County, Obwalden on 1996-01-05T02:13:03.719Z at around 15 o'clock. Details of the offending vehicle are unknown.","Client [LASTNAME_1] reported a hit and run incident that occurred near [COUNTY_1], [STATE_1] on [DATE_1] at around [TIME_1]. Details of the offending vehicle are unknown.","{'[LASTNAME_1]': 'Farrell', '[COUNTY_1]': 'Fayette County', '[STATE_1]': 'Obwalden', '[DATE_1]': '1996-01-05T02:13:03.719Z', '[TIME_1]': ""15 o'clock""}","['O', 'B-LASTNAME_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-COUNTY_1', 'I-COUNTY_1', 'B-STATE_1', 'O', 'B-DATE_1', 'O', 'O', 'B-TIME_1', 'I-TIME_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
601,"Following an internal review, we have decided to outsource a part of our business functions to an overseas firm located in Bossier City. This includes some of the responsibilities currently covered by Representatives.","Following an internal review, we have decided to outsource a part of our business functions to an overseas firm located in [CITY_1]. This includes some of the responsibilities currently covered by [JOBTYPE_1]s.","{'[CITY_1]': 'Bossier City', '[JOBTYPE_1]': 'Representative'}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CITY_1', 'I-CITY_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
602,"Thanks for the diagnostic tool payment, Titus. I've seen a pending network transaction to 0xe324565f9af00a7dd59d62adde2132ae9becdf00, is that correct?","Thanks for the diagnostic tool payment, [FIRSTNAME_1]. I've seen a pending network transaction to [ETHEREUMADDRESS_1], is that correct?","{'[FIRSTNAME_1]': 'Titus', '[ETHEREUMADDRESS_1]': '0xe324565f9af00a7dd59d62adde2132ae9becdf00'}","['O', 'O', 'O', 'O', 'O', 'O', 'B-FIRSTNAME_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ETHEREUMADDRESS_1', 'O', 'O', 'O']"
603,"Dear Product Marketing Facilitator, we are initiating a market research program for our upcoming products. We will require the latest data from the New Mexico.","Dear [JOBTITLE_1], we are initiating a market research program for our upcoming products. We will require the latest data from the [STATE_1].","{'[JOBTITLE_1]': 'Product Marketing Facilitator', '[STATE_1]': 'New Mexico'}","['O', 'B-JOBTITLE_1', 'I-JOBTITLE_1', 'I-JOBTITLE_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-STATE_1', 'I-STATE_1']"
604,"Uniforms were sent home for 2 years old and under. Make sure they fit correctly as per the 4'0"" and order new if needed.",Uniforms were sent home for [AGE_1] and under. Make sure they fit correctly as per the [HEIGHT_1] and order new if needed.,"{'[AGE_1]': '2 years old', '[HEIGHT_1]': '4\'0""'}","['O', 'O', 'O', 'O', 'O', 'B-AGE_1', 'I-AGE_1', 'I-AGE_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HEIGHT_1', 'O', 'O', 'O', 'O', 'O']"
605,We have detected an unknown IP address 085c:d36d:c6eb:d8bc:2549:7beb:aade:4132 accessing our e-learning tools server. This might interfere with our server's stability. Suggestion required Jensen.,We have detected an unknown IP address [IP_1] accessing our e-learning tools server. This might interfere with our server's stability. Suggestion required [FIRSTNAME_1].,"{'[IP_1]': '085c:d36d:c6eb:d8bc:2549:7beb:aade:4132', '[FIRSTNAME_1]': 'Jensen'}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IP_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FIRSTNAME_1']"
606,"An 72 years old old Androgynous has been admitted for treatment. To maintain trust, the patient's 03/08/1949, 75636970129 are kept confidential and are not shared without consent.","An [AGE_1] old [GENDER_1] has been admitted for treatment. To maintain trust, the patient's [DOB_1], [SSN_1] are kept confidential and are not shared without consent.","{'[AGE_1]': '72 years', '[GENDER_1]': 'old Androgynous', '[DOB_1]': '03/08/1949', '[SSN_1]': '75636970129'}","['O', 'B-AGE_1', 'I-AGE_1', 'O', 'B-GENDER_1', 'I-GENDER_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DOB_1', 'B-SSN_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
607,"Dear Liliane Sage, based on your profile, you have been matched with Dimitri. You will be their peer mentor during this term. Kindly review your responsibilities at 151 Barton Road.","Dear [FIRSTNAME_1] [MIDDLENAME_1], based on your profile, you have been matched with [FIRSTNAME_2]. You will be their peer mentor during this term. Kindly review your responsibilities at [BUILDINGNUMBER_1] [STREET_1].","{'[FIRSTNAME_1]': 'Liliane', '[MIDDLENAME_1]': 'Sage', '[FIRSTNAME_2]': 'Dimitri', '[BUILDINGNUMBER_1]': '151', '[STREET_1]': 'Barton Road'}","['O', 'B-FIRSTNAME_1', 'B-MIDDLENAME_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FIRSTNAME_2', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-BUILDINGNUMBER_1', 'B-STREET_1', 'I-STREET_1']"
608,"Hi Kris, considering your privacy, we ask for the confirmation of your masked card number: 4720668606218039 for the pharmaceutical costs.","Hi [FIRSTNAME_1], considering your privacy, we ask for the confirmation of your masked card number: [MASKEDNUMBER_1] for the pharmaceutical costs.","{'[FIRSTNAME_1]': 'Kris', '[MASKEDNUMBER_1]': '4720668606218039'}","['O', 'B-FIRSTNAME_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MASKEDNUMBER_1', 'O', 'O', 'O', 'O']"
609,"Keep banking-related details, such as your BIC BGUNNIVG92Q and credit card CVV number 634, out of the hands of potential scammers.","Keep banking-related details, such as your BIC [BIC_1] and credit card CVV number [CREDITCARDCVV_1], out of the hands of potential scammers.","{'[BIC_1]': 'BGUNNIVG92Q', '[CREDITCARDCVV_1]': '634'}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-BIC_1', 'O', 'O', 'O', 'O', 'O', 'B-CREDITCARDCVV_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
610,Our Data Internship for Female - pay will be in the form of a monthly stipend. Note: All payments are made via the bank. Our bank uses the BIC code GCHHIRGNIPC.,Our [JOBAREA_1] Internship for [SEX_1] - pay will be in the form of a monthly stipend. Note: All payments are made via the bank. Our bank uses the BIC code [BIC_1].,"{'[JOBAREA_1]': 'Data', '[SEX_1]': 'Female', '[BIC_1]': 'GCHHIRGNIPC'}","['O', 'B-JOBAREA_1', 'O', 'O', 'B-SEX_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-BIC_1']"
611,"The Arizona Government's renewable energy policy is commendable. As an Environmental Law Facilitator, your paper on the legal implications of this shift will be a great addition to our panel discussion.","The [STATE_1] Government's renewable energy policy is commendable. As an Environmental Law [JOBTYPE_1], your paper on the legal implications of this shift will be a great addition to our panel discussion.","{'[STATE_1]': 'Arizona', '[JOBTYPE_1]': 'Facilitator'}","['O', 'B-STATE_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-JOBTYPE_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
612,The overall charges for our services are payable by credit card. Please use card number 5455198565475897 issued by discover.,The overall charges for our services are payable by credit card. Please use card number [CREDITCARDNUMBER_1] issued by [CREDITCARDISSUER_1].,"{'[CREDITCARDNUMBER_1]': '5455198565475897', '[CREDITCARDISSUER_1]': 'discover'}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CREDITCARDNUMBER_1', 'O', 'O', 'B-CREDITCARDISSUER_1']"
613,Hi there! Please note that Ima has called earlier today. Phone number is +88 25.414.2428. She mentioned about some personal crisis. Let's discuss it in today's meeting.,Hi there! Please note that [FIRSTNAME_1] has called earlier today. Phone number is [PHONENUMBER_1]. She mentioned about some personal crisis. Let's discuss it in today's meeting.,"{'[FIRSTNAME_1]': 'Ima', '[PHONENUMBER_1]': '+88 25.414.2428'}","['O', 'O', 'O', 'O', 'O', 'B-FIRSTNAME_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PHONENUMBER_1', 'I-PHONENUMBER_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
614,This is a kind reminder for your appointment on 11/03/1920. Please provide your SSN132-65-3444 for identification.,This is a kind reminder for your appointment on [DOB_1]. Please provide your SSN[SSN_1] for identification.,"{'[DOB_1]': '11/03/1920', '[SSN_1]': '132-65-3444'}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DOB_1', 'O', 'O', 'O', 'O', 'O', 'O']"
615,"Hi Team,
 
 I noticed that the N Elm Street project had some several quality assurance discrepancies. The detailed information is available at https://powerful-ferryboat.com/","Hi Team,
 
 I noticed that the [STREET_1] project had some several quality assurance discrepancies. The detailed information is available at [URL_1]","{'[STREET_1]': 'N Elm Street', '[URL_1]': ''}","['B-URL_1', 'O', 'O', 'O', 'O', 'O', 'B-STREET_1', 'I-STREET_1', 'I-STREET_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
617,We've outsourced Security to an external team as discussed. Please transfer 884k Tunisian Dinar into the account provided.,We've outsourced [JOBAREA_1] to an external team as discussed. Please transfer [AMOUNT_1] [CURRENCY_1] into the account provided.,"{'[JOBAREA_1]': 'Security', '[AMOUNT_1]': '884k', '[CURRENCY_1]': 'Tunisian Dinar'}","['O', 'O', 'B-JOBAREA_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AMOUNT_1', 'B-CURRENCY_1', 'I-CURRENCY_1', 'O', 'O', 'O', 'O']"
618,"Dear Troy, make sure to submit your assignment for the last session by 3rd June using the password nWkhFoipuQwz.","Dear [FIRSTNAME_1], make sure to submit your assignment for the last session by [DATE_1] using the password [PASSWORD_1].","{'[FIRSTNAME_1]': 'Troy', '[DATE_1]': '3rd June', '[PASSWORD_1]': 'nWkhFoipuQwz'}","['O', 'B-FIRSTNAME_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE_1', 'I-DATE_1', 'O', 'O', 'O', 'B-PASSWORD_1']"
619,"Hello Osvaldo, I was wondering if you could conduct a group therapy session on Zoom for our Branding team? They have been under considerable stress with WFH. Please send me the Zoom link at Kayden34@yahoo.com!","Hello [FIRSTNAME_1], I was wondering if you could conduct a group therapy session on Zoom for our [JOBAREA_1] team? They have been under considerable stress with WFH. Please send me the Zoom link at [EMAIL_1]!","{'[FIRSTNAME_1]': 'Osvaldo', '[JOBAREA_1]': 'Branding', '[EMAIL_1]': 'Kayden34@yahoo.com'}","['O', 'B-FIRSTNAME_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-JOBAREA_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EMAIL_1']"
620,"Hi Carli, your appointment with the Internal Accountability Supervisor at Beatty, Denesik and Lind is set for 26/12/1901 at 16:16. We'll send a reminder to Adrianna_Metz@gmail.com.","Hi [FIRSTNAME_1], your appointment with the [JOBTITLE_1] at [COMPANYNAME_1] is set for [DATE_1] at [TIME_1]. We'll send a reminder to [EMAIL_1].","{'[FIRSTNAME_1]': 'Carli', '[JOBTITLE_1]': 'Internal Accountability Supervisor', '[COMPANYNAME_1]': 'Beatty, Denesik and Lind', '[DATE_1]': '26/12/1901', '[TIME_1]': '16:16', '[EMAIL_1]': 'Adrianna_Metz@gmail'}","['O', 'B-FIRSTNAME_1', 'O', 'O', 'O', 'O', 'B-JOBTITLE_1', 'I-JOBTITLE_1', 'I-JOBTITLE_1', 'O', 'B-COMPANYNAME_1', 'I-COMPANYNAME_1', 'I-COMPANYNAME_1', 'I-COMPANYNAME_1', 'O', 'O', 'O', 'B-DATE_1', 'O', 'B-TIME_1', 'O', 'O', 'O', 'O', 'O', 'B-EMAIL_1']"
621,"For our records and security, please provide your SSN 756.5526.3974 to our email Kameron.Haley@hotmail.com. Remember to send this information in a secured manner.","For our records and security, please provide your SSN [SSN_1] to our email [EMAIL_1]. Remember to send this information in a secured manner.","{'[SSN_1]': '756.5526.3974', '[EMAIL_1]': 'Kameron.Haley@hotmail.com'}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SSN_1', 'O', 'O', 'O', 'B-EMAIL_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
622,"Trinity, we require additional resources for academic competition. Can you checkout the needed items and make the payment using 0294345868466452.","[FIRSTNAME_1], we require additional resources for academic competition. Can you checkout the needed items and make the payment using [CREDITCARDNUMBER_1].","{'[FIRSTNAME_1]': 'Trinity', '[CREDITCARDNUMBER_1]': '0294345868466452'}","['B-FIRSTNAME_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CREDITCARDNUMBER_1']"
623,"Dear Lorena, the network at a80e:dca8:d5e2:9abd:ecef:7acb:cdfc:3d2a is facing a slowdown due to the increased load of searches on the virus symptoms by the Male population in 58061-7546. Please notify the IT department.","Dear [FIRSTNAME_1], the network at [IPV6_1] is facing a slowdown due to the increased load of searches on the virus symptoms by the [SEX_1] population in [ZIPCODE_1]. Please notify the IT department.","{'[FIRSTNAME_1]': 'Lorena', '[IPV6_1]': 'a80e:dca8:d5e2:9abd:ecef:7acb:cdfc:3d2a', '[SEX_1]': 'Male', '[ZIPCODE_1]': '58061-7546'}","['O', 'B-FIRSTNAME_1', 'O', 'O', 'O', 'B-IPV6_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SEX_1', 'O', 'O', 'B-ZIPCODE_1', 'O', 'O', 'O', 'O', 'O']"
624,"Hello Albin, please check your email Jalen_Leannon@gmail.com for information about new alternative medicine trends in your area (31356).","Hello [FIRSTNAME_1], please check your email [EMAIL_1] for information about new alternative medicine trends in your area ([ZIPCODE_1]).","{'[FIRSTNAME_1]': 'Albin', '[EMAIL_1]': 'Jalen_Leannon@gmail.com', '[ZIPCODE_1]': '31356'}","['O', 'B-FIRSTNAME_1', 'O', 'O', 'O', 'O', 'B-EMAIL_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ZIPCODE_1']"
625,"Male, we require you to set up a system for managing the IP assets of our new project. Please confirm the legality of using the following as trademarks or patents: 23:09:dc:45:7f:b8, 19KUxHSdHuZSSuEWbnv52beMVT22ym8qN, ME67372794400200353515, Apt. 353, and 53-702135-438879-3.","[SEX_1], we require you to set up a system for managing the IP assets of our new project. Please confirm the legality of using the following as trademarks or patents: [MAC_1], [BITCOINADDRESS_1], [IBAN_1], [SECONDARYADDRESS_1], and [PHONEIMEI_1].","{'[SEX_1]': 'Male', '[MAC_1]': '23:09:dc:45:7f:b8', '[BITCOINADDRESS_1]': '19KUxHSdHuZSSuEWbnv52beMVT22ym8qN', '[IBAN_1]': 'ME67372794400200353515', '[SECONDARYADDRESS_1]': 'Apt. 353', '[PHONEIMEI_1]': '53-702135-438879-3'}","['B-SEX_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MAC_1', 'B-BITCOINADDRESS_1', 'B-IBAN_1', 'B-SECONDARYADDRESS_1', 'I-SECONDARYADDRESS_1', 'O', 'B-PHONEIMEI_1']"
627,"Parents of 1589526678962465, please review standardized test results. Access via Opera/13.51 (Windows NT 5.0; U; HR Presto/2.9.179 Version/10.00).","Parents of [MASKEDNUMBER_1], please review standardized test results. Access via [USERAGENT_1].","{'[MASKEDNUMBER_1]': '1589526678962465', '[USERAGENT_1]': 'Opera/13'}","['O', 'O', 'B-MASKEDNUMBER_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-USERAGENT_1']"
628,"Dear Darrell, as an Developer, you've rights protected by the law. If you face workplace discrimination on the grounds of Male, contact us immediately.","Dear [FIRSTNAME_1], as an [JOBTYPE_1], you've rights protected by the law. If you face workplace discrimination on the grounds of [SEX_1], contact us immediately.","{'[FIRSTNAME_1]': 'Darrell', '[JOBTYPE_1]': 'Developer', '[SEX_1]': 'Male'}","['O', 'B-FIRSTNAME_1', 'O', 'O', 'B-JOBTYPE_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SEX_1', 'O', 'O', 'O']"
629,There are webinars that can help with time management. Look for webinars hosted by companies like Mosciski - Grant but ensure you use a safe browserâ€”Opera/12.32 (Macintosh; Intel Mac OS X 10.7.8 U; VI Presto/2.9.173 Version/12.00) is recommended.,There are webinars that can help with time management. Look for webinars hosted by companies like [COMPANYNAME_1] but ensure you use a safe browserâ€”[USERAGENT_1] is recommended.,"{'[COMPANYNAME_1]': 'Mosciski - Grant', '[USERAGENT_1]': 'Opera/12.32 (Macintosh; Intel Mac OS X 10.7.8 U; VI Presto/2.9.173 Version/12.00)'}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-COMPANYNAME_1', 'I-COMPANYNAME_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
630,"Hi Coy, Weber - Jaskolski is moving their office to Rapid City, Arizona. Can you give us your Eddie_Schuster91@gmail.com and contact 08186-081440 to update our records?","Hi [FIRSTNAME_1], [COMPANYNAME_1] is moving their office to [CITY_1], [STATE_1]. Can you give us your [EMAIL_1] and contact [PHONENUMBER_1] to update our records?","{'[FIRSTNAME_1]': 'Coy', '[COMPANYNAME_1]': 'Weber - Jaskolski', '[CITY_1]': 'Rapid City', '[STATE_1]': 'Arizona', '[EMAIL_1]': 'Eddie_Schuster91@gmail.com', '[PHONENUMBER_1]': '08186-081440'}","['O', 'B-FIRSTNAME_1', 'B-COMPANYNAME_1', 'I-COMPANYNAME_1', 'O', 'O', 'O', 'O', 'O', 'B-CITY_1', 'I-CITY_1', 'B-STATE_1', 'O', 'O', 'O', 'O', 'O', 'B-EMAIL_1', 'O', 'O', 'B-PHONENUMBER_1', 'O', 'O', 'O', 'O']"
631,"13. Our center in East Williamton is offering a unique early childhood program, it is designed to accommodate children with a height of 4' 2"".","13. Our center in [CITY_1] is offering a unique early childhood program, it is designed to accommodate children with a height of [HEIGHT_1].","{'[CITY_1]': 'East Williamton', '[HEIGHT_1]': '4\' 2""'}","['O', 'O', 'O', 'O', 'B-CITY_1', 'I-CITY_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HEIGHT_1', 'I-HEIGHT_1']"
632,"Please conduct a sudden check at the following address Apt. 539, 32146. Don't forget your 30-686793-385482-3 will be needed for the verification process.","Please conduct a sudden check at the following address [SECONDARYADDRESS_1], [ZIPCODE_1]. Don't forget your [PHONEIMEI_1] will be needed for the verification process.","{'[SECONDARYADDRESS_1]': 'Apt. 539', '[ZIPCODE_1]': '32146', '[PHONEIMEI_1]': '30-686793-385482-3'}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SECONDARYADDRESS_1', 'I-SECONDARYADDRESS_1', 'B-ZIPCODE_1', 'O', 'O', 'O', 'B-PHONEIMEI_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
633,"Can you schedule a session with Dr.ZackaryGoodwin around evening at 5032, 2nd street? Please confirm via message to my number 0501.03490539.","Can you schedule a session with [PREFIX_1][FIRSTNAME_1][LASTNAME_1] around evening at [BUILDINGNUMBER_1], 2nd street? Please confirm via message to my number [PHONENUMBER_1].","{'[PREFIX_1]': '', '[FIRSTNAME_1]': '', '[LASTNAME_1]': 'Dr.ZackaryGoodwin', '[BUILDINGNUMBER_1]': '5032', '[PHONENUMBER_1]': '0501'}","['B-FIRSTNAME_1', 'O', 'O', 'O', 'O', 'O', 'B-LASTNAME_1', 'O', 'O', 'O', 'B-BUILDINGNUMBER_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PHONENUMBER_1']"
634,"Dear Tatum, with rising digital hazards, it's vital to protect your personal details such as your 756.7090.7922, 6322421075912508(issued by mastercard) and addresses - both 8ecc:f1cc:b7e7:2cc8:1c12:49b5:4f8f:2aff & Suite 399.","Dear [FIRSTNAME_1], with rising digital hazards, it's vital to protect your personal details such as your [SSN_1], [CREDITCARDNUMBER_1](issued by [CREDITCARDISSUER_1]) and addresses - both [IP_1] & [SECONDARYADDRESS_1].","{'[FIRSTNAME_1]': 'Tatum', '[SSN_1]': '756.7090.7922', '[CREDITCARDNUMBER_1]': '6322421075912508', '[CREDITCARDISSUER_1]': 'mastercard', '[IP_1]': '8ecc:f1cc:b7e7:2cc8:1c12:49b5:4f8f:2aff', '[SECONDARYADDRESS_1]': 'Suite 399'}","['O', 'B-FIRSTNAME_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SSN_1', 'O', 'O', 'B-CREDITCARDISSUER_1', 'O', 'O', 'O', 'B-IP_1', 'B-SECONDARYADDRESS_1', 'I-SECONDARYADDRESS_1']"
